84,>WP_003404769.1 ,oxidoreductase,Enzyme ,,263,5.49,107.79,4470,                 0.410,HYDROPHbic,25.36,          26745.70,19,24,1,Stable,,,cytoplasm,Cytoplasm.,Cytoplasm.,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,Signal Peptide,Unknown,1,0.409886,No transmembrane,Secretion (Signal Peptide),Signal Peptide,No signal peptide,Signal peptide,secretory peptide,Phosphorylation prediction,,"SDR family oxidoreductase;",RK07814,9.65E-161,low complexity	,N/A,Short-chain dehydrogenase/reductase SDR ,IPR002347,oxidoreductase activity ,GO:0016491,1,N/A,N/A,0,No result,No,0,"NAD(P)-binding Rossmann-fold domains	,Tyrosine-dependent oxidoreductases	","1.84e-75
,0.0000144
",Glucose 1-dehydrogenase (3.40.50.720/FF/1545)	,1.00E-33,Enoyl-(Acyl carrier protein) reductase,3.30E-56,Ribosomal protein L24 signature,N/A,,	pstS3,Textmining,0.924,,PROBABLE NON-ALLERGEN,Q42876,Unknown,Sesamum indicum,No Result,A0A0A6YYW2,1/1 (100.0%),,Probable ANTIGEN ,0.5992,,Virulence factors,0.15991358,,oxidoreductase,AMC49607.1,0,,With NAD or NADP as acceptor,Acting on the CH-OH group of donors	,Oxidoreductases,1.1.1.-	1.0,noT ENZYME ,NOT ENZYME 
85,>WP_003404823.1,STAS domain-containing protein [,Transport Protein,,257,9.98,101.36,34490,0.139,HYDROPHbic,47.75,27170.12,27,21,0,Unstable,,,cytoplasm,Extracell.,Cell inner membrane.,CytoplasmicMembrane  ,Inner-membrane Protein,1,Cytoplasm,,no signal peptide,Membrane Protein,1,0.139299,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"	
Histidine kinase-like ATPase domain; This superfamily includes the histidine kinase-like ..",cl00075,1.91E-08,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"SpoIIaa-like	,
	Anti-sigma factor antagonist SpoIIaa","0.0000000000114,0.014
",PAS sensor protein (3.30.565.10/FF/28)	,2.90E-12,STAS domain,9.20E-11,STAS domain profile,13.603,,Rv1364c,"Cooccurence
Experiments
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q8RVT7,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5764,,cellular Process,2.0363331,,STAS domain-containing protein,WP_003404823.1,2.00E-180,,"Phosphotransferases with an alcohol group as acceptor",Transferring Phosphorus-Containing Groups,Transferases,2.-.-.-	0.73,noT ENZYME ,NOT ENZYME 
86,>WP_003404833.1,: mycolyltransferase,Enzyme ,,76,10.21,83.42,8480,-0.313,HYDROPHIlic,50.26,8431.59,10,7,0,Unstable,,,secreted,Extracell.,Cell outer membrane. Extracell. Periplasm., Extracellular ,Outer Membrane Protein,1,Extracellular,,no signal peptide,soluble Protein,0,-0.313158,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,N/A,,N/A,N/A,N/A,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,Diacylglycerol acyltransferase/mycolyltransferase Ag85C (3.40.50.1820/FF/86)	,3.70E-11,N/A,0,no HIT,0,,	aftB,"Cooccurence
Databases",0.959,,PROBABLE NON-ALLERGEN,Q2V992,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6097,,cellular Process,0.97703214,,hypothetical protein MRA_0954,ABQ72687.1,1.00E-47,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,3.-.-.-	0.51,noT ENZYME ,NOT ENZYME 
87,>WP_003405053.1 ,50S ribosomal protein L32,Translational Protein,,57,12.18,78.77,5500,-0.789,HYDROPHIlic,90.22,6506.69,17,3,0,Unstable,,,cytoplasm,Cell membrane. Cytoplasm. Extracell.,Extracell., Cytoplasmic  ,N/A,1,Cytoplasmic  ,,no signal peptide,soluble Protein,0,-0.789474,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction,,N/A,N/A,N/A,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Zn-binding ribosomal proteins	,Ribosomal protein L32p	","0.0000000888
,0.02",N/A,0, Ribosomal L32p protein family,5.40E-10,no HIT,0,,rpsR1,"Experiments
Textmining",0.959,,PROBABLE NON-ALLERGEN,Q9UK58,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.67,,cellular Process,0.97081371,,hypothetical protein MTR2092_10100,BCX20916.1,2.00E-30,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
88,>WP_003405142.1,FmdB family transcriptional regulator,Regulatory Protein,Regulatory Protein,110,                  9.00,34.64,4470,-0.673,HYDROPHIlic,40.64,11458.41,14,10,0,Unstable,,,secreted,Extracell.,Cell inner membrane,Unknown,Cytoplasmic Protein,0,Extracellular,,no signal peptide,soluble Protein,0,-0.672727,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Glycosylation prediction,,"Predicted nucleic acid-binding protein, contains Zn-ribbon domain",cl43673,1.77E-40,CxxC_CXXC_SSSS	,1.80E-12,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,Zinc ribbon domain,9.50E-14,no HIT,0,,sigE,Textmining,0.785,,PROBABLE NON-ALLERGEN,Q9NXV6,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,1.1600,,cellular Process,0.90608183,,zinc ribbon domain-containing protein,	WP_044291756.1,1.00E-68,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
89,>WP_003405305.1 ,response regulator,Regulatory Protein,Regulatory Protein,226,5.43,102.74,25440,-0.081,HYDROPHIlic,33.87,24741.41,26,32,1,Stable,,,cytoplasm,Cytoplasm.,Cytoplasm.,Cytoplasmic            ,Cytoplasmic Protein,1,Cytoplasmic  ,,no signal peptide,soluble Protein,1,-0.080974,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction,,DNA-binding transcriptional activator KdpE; Provisional,	cl32528,1.36E-85,REC	,1.24E-42,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"CheY-like	,CheY-related	","1.57e-42
,0.00018
",Winged-helix transcriptional response regulator KdpE (1.10.10.10/FF/210)	,1.00E-39,Response regulator receiver domain,1.90E-26,"Response regulatory domain profile,OmpR/PhoB-type DNA-binding domain profile ","42.913,40.959",,kdpD,"Neighborhood
Cooccurence
Experiments
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,P11586,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5479,,cellular Process,1.0133861,,two-component system response regulator KdpE ,WP_031678377.1,2.00E-160,,With a quinone or similar compound as acceptor,Acting on NADH or NADPH,Oxidoreductases,2.-.-.-	0.52,noT ENZYME ,NOT ENZYME 
90,>WP_003405316.1 , K(+)-transporting ATPase subunit F,Enzyme ,,30,4.37,146.33,                  N/A,                1.700,HYDROPHbic,29.01,3256.01,1,2,1,Stable,,,inner membrane,N/A,N/A,CytoplasmicMembrane  ,N/A,0,Extracellular,,no signal peptide,Membrane Protein,1,1.700000,Prediction,Secretion (Signal Peptide),Transmembrane	,No signal peptide,Signal peptide,secretory peptide,N/A,,N/A,N/A,N/A,low complexity	,N/A,"K+ transporting P-type ATPase, F subunit ",IPR011726,P-type potassium transmembrane transporter activity ,GO:0008556,1,regulation of ATP-dependent activity ,GO:0043462,1,plasma membrane ,GO:0005886,1,N/A,0,N/A,0,F subunit of K+-transporting ATPase (Potass_KdpF),4.10E-09,NO HIT,0,,"kdpA	
kdpC","Neighborhood
Textmining",0.978,,PROBABLE NON-ALLERGEN,P13547,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7807,,Metabolism Molecule,2.2022364,,hypothetical protein MT1057.1 ,AAT90142.1,4.00E-24,,N/A,N/A,N/A,N/A,N/A,N/A
91,>WP_003405324.1 ,HAMP domain-containing histidine kinase,Enzyme ,,509,5.45,104.18,43430,0.008,HYDROPHbic,30.94,54590.91,43,58,1,Stable,,,	inner membrane,Cell membrane.,Cell inner membrane., CytoplasmicMembrane ,Cytoplasmic Protein,1,Cytoplasmic  ,,no signal peptide,Membrane Protein,2,0.007858,TOPDOM,Secretion (Signal Peptide),Transmembrane,No signal peptide,Signal peptide,secretory peptide,Phosphorylation prediction Glycosylation prediction,,Signal transduction histidine kinase [Signal transduction mechanisms];,COG0642,4.12E-44,HAMP	,0.00000413,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase,Histidine kinase	,Homodimeric domain of signal transducing histidine kinase	,Homodimeric domain of signal transducing histidine kinase	","4.58e-35
,0.0077
,4.71e-17
,0.0025",Two-component sensor histidine kinase (3.30.565.10/FF/244)	,1.00E-20," Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase",2.20E-22,"HAMP domain profile,Histidine kinase domain profile","7.771,43.606",,	trcR,"Neighborhood
Cooccurence
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q8RVT7,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.6065,,Metabolism Molecule,-0.40190922,,HAMP domain-containing sensor histidine kinase ,	WP_003405324.1,0,,Protein-histidine kinases,Protein-histidine kinases,Transferases,2.7.13.3	0.99,noT ENZYME ," Enzyme protein
	2.-.-.- Transferases
	2.7.-.- Transferring phosphorous-containing groups"
92,>WP_003405345.1 ,WXG100 family type VII secretion target,Secretory protein,,98,5.17,55.92,12490,-0.597,HYDROPHIlic,41.14,10993.21,8,12,0,Unstable,,,secreted,Extracell.,Cell inner membrane.,Unknown,Periplasmic Protein,0,Extracellular,,no signal peptide,soluble Protein,0,-0.596939,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Glycosylation prediction ,,"            
Proteins of 100 residues with WXG; ESAT-6 is a small protein appears to be of fundamental ",        cl02005	,5.51E-12,N/A,N/A,Type VII secretion system ESAT-6-like ,IPR010310,N/A,N/A,0,N/A,N/A,0,No result,No,0,"EsxAB dimer-like	,ESAT-6 like	","1.83e-20
.0.0053
",ESAT-6-like protein (1.10.287.1060/FF/6)	,1.20E-64, Proteins of 100 residues with WXG,1.40E-19,NO HIT,0,,	esxI,"Neighborhood
Textmining",0.936,,PROBABLE NON-ALLERGEN,O64961,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5397,,Virulence factors,0.48196303,,type VII secretion system ESX-5 protein EsxJ,	WP_003405345.1,2.00E-65,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
93,>WP_003405370.1 ,PE domain-containing protein ,Virulent Protein,,275,4.19,92.00,22460,0.521,HYDROPHbic,33.97,26224.65,5,16,1,Stable,,,	periplasm,Extracell.,Cell inner membrane.,CytoplasmicMembrane,Extracellular Protein,1,Extracellular,,Signal Peptide,Unknown,3,0.521091,No transmembrane,Secretion (Signal Peptide),SignalPeptide,No signal peptide,Signal peptide,secretory peptide,Phosphorylation prediction  Glycosylation prediction,,"Polymorphic PE/PPE proteins C terminal; This domain family is found in bacteria, and is ...",	cl13865,1.08E-10,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"PE/PPE dimer-like	,PE","1.94e-21
,0.0046",PE family protein PE22 (1.10.287.850/FF/6)	,3.20E-09,PE family,4.90E-27,NO HIT,0,,PPE15,"Neighborhood
Experiments
Textmining
[Homology]",0.95,,PROBABLE ALLERGEN,11991227,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.5206,,Metabolism Molecule,0.4447694,,PE domain-containing protein       , WP_050169010.1,6.00E-151,,"Phosphotransferases with an alcohol group as acceptor",Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
94,>WP_003405514.1 ,trypsin-like peptidase domain-containing protein,Enzyme ,,341,5.05,90.65,40910,                0.050,HYDROPHbic,26.32,          36089.00,21,35,1,Stable,,,outer membrane,Extracell.,Periplasm.,   Unknown,Cytoplasmic Protein,0,Cytoplasmic  ,,Signal Peptide,Unknown,0,0.050147,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction  Glycosylation prediction,,"        
Trypsin-like serine protease; Many of these are synthesized as inactive precursor zymogens ...
  
 

",cl21584  ,6.95E-15,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Trypsin-like serine proteases	,Prokaryotic proteases	","2.24e-26
,0.0071
",N/A,0,Trypsin-like peptidase domain,1.30E-17,NO HIT,0,,Rv1045,"Neighborhood
Cooccurence",0.806,,PROBABLE NON-ALLERGEN,O75106,No Result,No Result,No Result,No Result,0,,Probable NON-ANTIGEN,0.3914,,Virulence factors,1.3355862,, hypothetical protein RO48_16550         , KHS01947.1,2.00E-145,,Serine proteases,Peptidase,Hydrolases,non Enzyme,noT ENZYME ,NOT ENZYME 
95,>WP_003405622.1 ,YncE family protein ,Unknown Domain Function,,393,5.32,91.73,21890,0.055,HYDROPHbic,30.21,40710.61,32,37,1,Stable,,,	secreted,Extracell.,Cytoplasm.,Unknown,Extracellular Protein,1,Extracellular,,no signal peptide,soluble Protein,0,0.055471,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,," DNA-binding beta-propeller fold protein YncE [General function prediction only];
      
 ",  COG3391   ,2.01E-34,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	C-terminal (heme d1) domain of cytochrome cd1-nitrite reductase	C-terminal (heme d1) domain of cytochrome cd1-nitrite reductase	,	C-terminal (heme d1) domain of cytochrome cd1-nitrite reductase	,	C-terminal (heme d1) domain of cytochrome cd1-nitrite reductase	","4.45e-36
,0.02
,0.0000000034
,0.037
",3-carboxymuconate cyclase (2.130.10.10/FF/306)	,1.20E-04,"Lactonase, 7-bladed beta-propeller",0.04,TonB-dependent receptor (TBDR) proteins signature 1,N/A,,	Rv1056,Textmining,0.754,,PROBABLE ALLERGEN,P69327,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6289,,cellular Process,1.7512275,,conserved hypothetical protein  ,ABR05418.1,0,,Carboxylic Ester Hydrolases,Acting on Ester Bonds	,Hydrolases,3.4.21.-	0.92,noT ENZYME ,NOT ENZYME 
96,>WP_003405744.1 ,DUF4307 domain-containing protein ,Unknown Domain Function,,144,10.75,96.04,7450,0.003,HYDROPHbic,44.22,15384.74,19,10,0,Unstable,,,inner membrane,Extracell.,Periplasm.,Unknown,Periplasmic Protein,0,Extracellular,,no signal peptide,Membrane Protein,2,0.003472,Prediction,Secretion (Signal Peptide),Transmembrane,No signal peptide,Signal peptide,secretory peptide,Glycosylation prediction,," Domain of unknown function (DUF4307); This family of proteins is functionally uncharacterized. ...
 
",cl16664	,3.25E-30,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"beta-Galactosidase/glucuronidase domain,beta-Galactosidase/glucuronidase domain		","3.29e-02
,0.071
",N/A,0,Domain of unknown function (DUF4307),4.10E-35,NO HIT,0,,Rv1083,Neighborhood,0.764,,PROBABLE ALLERGEN,P69327,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7221,,Metabolism Molecule,2.641239,,Conserved membrane protein of uncharacterised function ,CLZ59083.1,1.00E-93,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
97,>WP_003405770.1,"endo-1,4-beta-glucanase",Enzyme ,,34,                  6.20,63.24,8480,-0.179,HYDROPHIlic,20.64,3489.89,0,1,1,Stable,,,	secreted,N/A,N/A,Extracellular ,Extracellular Protein,1,Extracellular,,no signal peptide,soluble Protein,0,-0.179412,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Glycosylation prediction,,N/A,N/A,N/A,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,N/A,0,NO HIT,0,,	celA2b,"Neighborhood
Textmining",0.958,,PROBABLE NON-ALLERGEN,Q6UX39,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN ,0.6577,,cellular Process	,1.3300362,,hypothetical protein [Mycobacterium tuberculosis]	Mycobacterium tuberculosis		,WP_079020594.1,5.00E-16,,N/A,N/A,N/A,N/A,N/A,N/A
98,>WP_003405863.1 , type II toxin-antitoxin system VapB family antitoxin,Toxin-Antitoxin System(TA system),,65,11.18,91.69,                    N/A,-0.365,HYDROPHIlic,51.66,6973.03,12,7,0,Unstable,,,        cytoplasm,Extracell,Extracell.,"    Unknown
",Cytoplasmic Protein,1,  cytoplasm,,no signal peptide,soluble Protein,1,-0.364615,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"
Bacterial antitoxin of type II TA system, VapB; VapB is the antitoxin of a bacterial ...
",	cl26582	,2.22E-08,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,"Bacterial antitoxin of type II TA system, VapB",3.10E-12,NO HIT,0,,"vapC32	","Neighborhood
Cooccurence",0.972,,PROBABLE NON-ALLERGEN,P08823,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.6874,,Metabolism Molecule,1.4782391,,type II toxin-antitoxin system VapB family antitoxin ,WP_102821829.1,2.00E-34,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
99,>WP_003405919.1 ,PPE family protein,Virulent Protein,,618,4.12,64.50,41940,-0.074,HYDROPHIlic,7.97,60206.53,6,25,1,Stable,,,secreted,Cytoplasm. Extracell.,Cell inner membrane. Fimbrium.,Cytoplasmic Membrane,Extracellular Protein,1, cytoplasm,,Signal Peptide,Unknown,0,-0.074434,No transmembrane,Secretion (Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"        
PPE-repeat protein [Function unknown];

 
",cl35037,6.51E-38,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"PE/PPE dimer-like	,PPE","2.62e-56,0.00015

",PPE family protein (1.20.1260.20/FF/3)	,2.90E-05, PPE family,1.60E-56,NO HIT,0,,	Rv0610c,Textmining,0.867,,PROBABLE NON-ALLERGEN,Q96IK1,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6754,,Virulence factors	,1.2770266,,PPE family protein	,AKO24161.1,0,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,N/A,noT ENZYME ,NOT ENZYME 
100,>WP_003406063.1 ,DUF5302 domain-containing protein ,Virulent Protein,,62,10.35,17.42, N/A,-1.674,HYDROPHIlic,102.92,6793.4,15,9,0,Unstable,,,	secreted,Cell membrane. Extracell.,Cytoplasm.,   Unknown,N/A,0,Cytoplasm.,,no signal peptide,soluble Protein,0,-1.674194,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"         
Family of unknown function (DUF5302); Family of unknown function found in Actinobacteria with ...
",   cl38518    ,5.50E-14,low complexity	,N/A,"
Protein of unknown function DUF5302 ",IPR03517,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,Family of unknown function (DUF5302),3.80E-21,NO HIT,0,,NA,NA,NA,,PROBABLE NON-ALLERGEN, P46100,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,1.3384,,cellular Process,0.8431106,,domain-containing protein,WP_052624166.1,1.00E-33,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,non Enzyme,noT ENZYME ,NOT ENZYME 
101,>WP_003406090.1,nitrate reductase subunit beta,Enzyme ,,558,                   5.90,78.82,100730,-0.298,HYDROPHIlic,42.41,62037.83,59,66,0,Unstable,,,periplasm,Cytoplasm.,Periplasm., CytoplasmicMembrane ,Periplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,0,-0.298029,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"	
Nitrate reductase beta subunit [Energy production and conversion, Inorganic ion transport and ...
",COG1140,0.00E+00,low complexity	,N/A,"Nitrate reductase, beta subunit ",IPR006547,nitrate reductase activity ,GO:0008940,1,nitrate metabolic process ,GO:0042126,1,nitrate reductase complex ,GO:0009325),1,"	4Fe-4S ferredoxins	,	Ferredoxin domains from multidomain proteins	","2.62e-156,0.000000000114
",Electron transport protein hydN (3.30.70.20/FF/28)	,1.50E-06,4Fe-4S dicluster domain,3.80E-36,4Fe-4S ferredoxin-type iron-sulfur binding domain profile ,8.105,,"narG	
narJ	
narI	
narX","Neighborhood
Gene Fusion
Cooccurence
Coexpression
Experiments
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q9H1A4,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4862,,Virulence factors,1.4649027,,nitrate reductase subunit beta		,WP_003406090.1,0,,With unknown physiological acceptors,Acting on other nitrogenous compounds as donors,Oxidoreductases,1.12.-.-        0.88,"Enzyme protein
	1.-.-.- Oxidoreductases
	1.7.-.- Acting on other nitrogenous compounds as donors
",ENZYME
102,>WP_003406095.1 ,respiratory nitrate reductase subunit gamma ,Enzyme ,,246,                  9.80,109.07,74370,0.446,HYDROPHbic,47.45,28058.11,23,14,0,Unstable,,,inner membrane,Cell membrane,Cell inner membrane.,   CytoplasmicMembrane,Inner-membrane Protein,0,cytoplasm,,Signal Peptide,Membrane Protein,5,0.446342,Experiment,No Secretion (No Signal Peptide),Transmembrane,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"Nitrate reductase gamma subunit; This family is the gamma subunit of the nitrate reductase ...
",cl00959,8.04E-108,transmembrane region	,N/A,"Nitrate reductase, gamma subunit ",IPR003816,nitrate reductase activity ,GO:0008940,1,N/A,N/A,0,nitrate reductase complex ,GO:0009325),1,"Respiratory nitrate reductase 1 gamma chain	,Respiratory nitrate reductase 1 gamma chain	","7.85e-63,0.0000489
",Respiratory nitrate reductase subunit gamma (1.20.950.20/FF/1)	,5.00E-82,Nitrate reductase gamma subunit,8.10E-86,NO HIT,0,,"narG
narH	
narJ","Neighborhood
Cooccurence
Coexpression
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,P02730,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4929,,cellular Process,2.5916547,,respiratory nitrate reductase subunit gamma ,WP_003406095.1,8.00E-177,,"With other known physiological acceptors
",Acting on a sulfur group of donors,Oxidoreductases,1.-.-.-	0.93,"is an Enzyme protein
	1.-.-.- Oxidoreductases
	1.7.-.- Acting on other nitrogenous compounds as donors
",ENZYME
103,>WP_003406169.1 ,hemophore-related protein,Transport Protein,,110,4.68,94.27,5960,0.457,HYDROPHbic,33.4,10881.34,3,4,1,Stable,,,periplasm,Extracell.,Fimbrium., CytoplasmicMembrane ,Extracellular Protein,1,Extracellular,,Signal Peptide,Membrane Protein,0,0.457273,no transmembrane,Secretion (Signal Peptide),SignalPeptide,Signal Peptide ,Signal peptide,secretory peptide,Glycosylation prediction,,"
Haemophore, haem-binding; MHB is a coiled-coil molecule that binds free haem in mycobacterial ...
","cl23851        
16","
 9.07e-",low complexity	,N/A,Uncharacterised conserved protein UCP010611 ,IPR016572,heme binding ,N/AGO:0020037,1,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,N/A,0,NO HIT,0,,	esxH,Textmining,0.846,,PROBABLE NON-ALLERGEN,Q7F8U7,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.6316,,Metabolism Molecule,0.92139446,,hemophore-related protein [Mycobacterium tuberculosis,WP_049956237.1,9.00E-69,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
104,>WP_003406196.1, AMP-binding protein,Regulatory Protein,Regulatory Protein,578,5.21,88.27,69330,-0.128,HYDROPHllic,43.82,62756.88,48,67,0,Unstable,,,	cytoplasm,Cytoplasm.,Cytoplasm.,Cytoplasmic,Periplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,0,-0.127509,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"fatty-acid--AMP ligase FAAL21/FadD21;
	",NF038337,0.00E+00,N/A,N/A,Fatty acyl-AMP ligase /fatty acyl-CoA ligase ,IPR040097,N/A,N/A,0,lipid biosynthetic process ,GO:0008610,1,NO result,No,0,"Acetyl-CoA synthetase-like	,	Acetyl-CoA synthetase-like","2.35e-94
,0.00021
",Fatty-acid-CoA ligase FadD26 (3.30.300.30/FF/16)	,1.00E-56, AMP-binding enzyme,1.40E-71,NO HIT,0,,chp2,Textmining,0.878,,PROBABLE NON-ALLERGEN,Q9H1A4,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN ,0.4315,,Metabolism Molecule,0.64223924,,fatty-acid--AMP ligase FAAL21/FadD21 ,WP_057337716.1,0.00E+00,,"Acid-Thiol Ligases
",Forming Carbon-Sulfur Bonds,Ligases,6.2.1.-	0.99,"is an Enzyme protein
	6.-.-.- Ligases
	6.2.-.- Forming carbon-sulfur bonds",ENZYME
105,>WP_003406207.1 ,RNA polymerase sigma factor SigI ,Transcription Protein,,290,6.06,108.62,24980,0.090,HYDROPHbic,40.1,31431.07,31,36,0,Unstable,,,cytoplasm,Cell membrane. Cytoplasm.,Cell inner membrane.,Cytoplasmic,"Cytoplasmic Protein


",1,Cytoplasm.,,no signal peptide,soluble Protein,1,0.090345,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"RNA polymerase sigma factor SigI; Provisional
1-290	","PRK09635	

 ",6.98E-177,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"        Sigma3 and sigma4 domains of RNA polymerase sigma factors        ,
        Sigma4 domain,Sigma2 domain of RNA polymerase sigma factors	,Sigma2 domain of RNA polymerase sigma factors	","0.0000000000012,0.01,0.00000000000471,0.0087
",RNA polymerase sigma factor (1.10.1740.10/FF/16)	,1.10E-04,"Sigma-70, region 4",(3.3e-11,NO HIT,0,,	Rv1190,Neighborhood,0.872,,PROBABLE NON-ALLERGEN,Q8RVT7,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4547,,Metabolism Molecule,2.3403262,,RNA polymerase subunit sigma,TXB93215.1,1.00E-105,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,2.-.-.-	0.52,NOT ENZYME ,NOT ENZYME 
